transaction_unique_id,seller_company_name,customer_company_name,ferc_tariff_reference,contract_service_agreement,transaction_unique_identifier,transaction_begin_date,transaction_end_date,trade_date,exchange_brokerage_service,type_of_rate,time_zone,point_of_delivery_balancing_authority,point_of_delivery_specific_location,class_name,term_name,increment_name,increment_peaking_name,product_name,transaction_quantity,price,rate_units,standardized_quantity,standardized_price,total_transmission_charge,total_transaction_charge
T33371159,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13107,2020-01-26T08:45:00,2020-01-26T08:50:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.1,0.15,$/MWH,,,0,0.02
T33371160,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13108,2020-01-26T08:50:00,2020-01-26T08:55:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,29.8,0.15,$/MWH,,,0,4.47
T33371161,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13109,2020-01-26T08:55:00,2020-01-26T09:00:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,57.9,0.15,$/MWH,,,0,8.69
T33371162,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13110,2020-01-26T09:00:00,2020-01-26T09:05:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,55.8,0.15,$/MWH,,,0,8.37
T33371163,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13111,2020-01-26T09:10:00,2020-01-26T09:15:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,42,0.15,$/MWH,,,0,6.3
T33371164,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13112,2020-01-26T09:15:00,2020-01-26T09:20:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.4,0.15,$/MWH,,,0,0.21
T33371165,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13113,2020-01-26T09:20:00,2020-01-26T09:25:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,8.2,0.15,$/MWH,,,0,1.23
T33371166,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13114,2020-01-26T09:25:00,2020-01-26T09:30:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,28.5,0.24,$/MWH,,,0,6.84
T33371167,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13115,2020-01-26T09:30:00,2020-01-26T09:35:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,13.4,0.15,$/MWH,,,0,2.01
T33371168,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13116,2020-01-26T09:50:00,2020-01-26T09:55:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,58.1,0.15,$/MWH,,,0,8.72
T33371169,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13117,2020-01-26T09:55:00,2020-01-26T10:00:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,10.2,0.04,$/MWH,,,0,0.41
T33371170,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13118,2020-01-26T10:10:00,2020-01-26T10:15:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,43,0.01,$/MWH,,,0,0.43
T33371171,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13119,2020-01-26T10:20:00,2020-01-26T10:25:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,2.6,0.15,$/MWH,,,0,0.39
T33371172,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13120,2020-01-26T10:25:00,2020-01-26T10:30:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,11.2,0.15,$/MWH,,,0,1.68
T33371173,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13121,2020-01-26T10:30:00,2020-01-26T10:35:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,22.8,0.15,$/MWH,,,0,3.42
T33371174,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13122,2020-01-26T10:35:00,2020-01-26T10:40:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,113.6,0.15,$/MWH,,,0,17.04
T33371175,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13123,2020-01-26T10:40:00,2020-01-26T10:45:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,37.2,0.15,$/MWH,,,0,5.58
T33371176,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13124,2020-01-26T10:45:00,2020-01-26T10:50:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.2,0.15,$/MWH,,,0,0.03
T33371177,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13125,2020-01-26T10:50:00,2020-01-26T10:55:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,6.2,0.15,$/MWH,,,0,0.93
T33371178,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13126,2020-01-26T10:55:00,2020-01-26T11:00:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,35.7,0.15,$/MWH,,,0,5.36
T33371179,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13127,2020-01-26T11:00:00,2020-01-26T11:05:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,27.8,0.15,$/MWH,,,0,4.17
T33371180,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13128,2020-01-26T11:05:00,2020-01-26T11:10:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,78.5,0.01,$/MWH,,,0,0.79
T33371181,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13129,2020-01-26T11:10:00,2020-01-26T11:15:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,65.5,0.01,$/MWH,,,0,0.66
T33371182,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13130,2020-01-26T11:15:00,2020-01-26T11:20:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,69.3,0.01,$/MWH,,,0,0.69
T33371183,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13131,2020-01-26T11:20:00,2020-01-26T11:25:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,60.3,0.01,$/MWH,,,0,0.6
T33371184,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13132,2020-01-26T11:25:00,2020-01-26T11:30:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,10.2,0.01,$/MWH,,,0,0.1
T33371185,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13133,2020-01-26T11:30:00,2020-01-26T11:35:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,19.7,0.01,$/MWH,,,0,0.2
T33371186,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13134,2020-01-26T11:35:00,2020-01-26T11:40:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,54.2,0.15,$/MWH,,,0,8.08
T33371187,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13135,2020-01-26T11:40:00,2020-01-26T11:45:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,38.5,0.01,$/MWH,,,0,0.39
T33371188,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13136,2020-01-26T11:45:00,2020-01-26T11:50:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,9.2,0.24,$/MWH,,,0,2.21
T33371189,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13137,2020-01-26T11:50:00,2020-01-26T11:55:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,13,0.01,$/MWH,,,0,0.13
T33371190,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13138,2020-01-26T11:55:00,2020-01-26T12:00:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,28.9,0.01,$/MWH,,,0,0.29
T33371191,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13139,2020-01-26T12:05:00,2020-01-26T12:10:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.1,0.15,$/MWH,,,0,0.02
T33371192,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13140,2020-01-26T12:20:00,2020-01-26T12:25:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.2,0.15,$/MWH,,,0,0.03
T33371193,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13141,2020-01-26T12:35:00,2020-01-26T12:40:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,4.1,0.01,$/MWH,,,0,0.04
T33371194,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13142,2020-01-26T12:40:00,2020-01-26T12:45:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.9,0.09,$/MWH,,,0,0.17
T33371195,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13143,2020-01-26T13:00:00,2020-01-26T13:05:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,18.2,0.15,$/MWH,,,0,2.73
T33371196,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13144,2020-01-26T13:05:00,2020-01-26T13:10:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,7.3,0.15,$/MWH,,,0,1.1
T33371197,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13145,2020-01-26T13:10:00,2020-01-26T13:15:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,3.1,0.01,$/MWH,,,0,0.03
T33371198,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13146,2020-01-26T13:15:00,2020-01-26T13:20:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,8.2,0.01,$/MWH,,,0,0.08
T33371199,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13147,2020-01-26T13:20:00,2020-01-26T13:25:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,102.7,0.01,$/MWH,,,0,1.03
T33371200,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13148,2020-01-26T13:25:00,2020-01-26T13:30:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,67.2,0.15,$/MWH,,,0,10.08
T33371201,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13149,2020-01-26T13:30:00,2020-01-26T13:35:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,53.4,0.01,$/MWH,,,0,0.53
T33371202,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13150,2020-01-26T13:35:00,2020-01-26T13:40:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,53.7,0.01,$/MWH,,,0,0.54
T33371203,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13151,2020-01-26T13:40:00,2020-01-26T13:45:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,2.4,0.01,$/MWH,,,0,0.02
T33371204,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13152,2020-01-26T13:45:00,2020-01-26T13:50:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,8.9,0.01,$/MWH,,,0,0.09
T33371205,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13153,2020-01-26T13:50:00,2020-01-26T13:55:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,10.5,0.15,$/MWH,,,0,1.58
T33371206,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13154,2020-01-26T13:55:00,2020-01-26T14:00:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,25.4,0.01,$/MWH,,,0,0.25
T33371207,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13155,2020-01-26T14:00:00,2020-01-26T14:05:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,46.5,0.15,$/MWH,,,0,6.98
T33371208,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13156,2020-01-26T14:05:00,2020-01-26T14:10:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,25.5,0.01,$/MWH,,,0,0.26
T33371209,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13157,2020-01-26T14:10:00,2020-01-26T14:15:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5,0.01,$/MWH,,,0,0.01
T33371210,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13158,2020-01-26T14:25:00,2020-01-26T14:30:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,30.5,0.01,$/MWH,,,0,0.31
T33371211,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13159,2020-01-26T14:30:00,2020-01-26T14:35:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.6,0.01,$/MWH,,,0,0.01
T33371212,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13160,2020-01-26T14:55:00,2020-01-26T15:00:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,57.8,0.15,$/MWH,,,0,8.67
T33371213,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13161,2020-01-26T15:00:00,2020-01-26T15:05:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,24.8,0.15,$/MWH,,,0,3.72
T33371214,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13162,2020-01-26T15:05:00,2020-01-26T15:10:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,28.9,0.15,$/MWH,,,0,4.34
T33371215,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13163,2020-01-26T15:10:00,2020-01-26T15:15:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,134.5,0.15,$/MWH,,,0,20.18
T33371216,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13164,2020-01-26T15:15:00,2020-01-26T15:20:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,16.7,0.15,$/MWH,,,0,2.51
T33371217,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13165,2020-01-26T15:20:00,2020-01-26T15:25:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,3.4,0.15,$/MWH,,,0,0.51
T33371218,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13166,2020-01-26T15:25:00,2020-01-26T15:30:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,17.5,0.24,$/MWH,,,0,4.2
T33371219,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13167,2020-01-26T15:30:00,2020-01-26T15:35:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5,0.15,$/MWH,,,0,0.08
T33371220,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13168,2020-01-26T15:40:00,2020-01-26T15:45:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,24.1,0.15,$/MWH,,,0,3.62
T33371221,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13169,2020-01-26T15:45:00,2020-01-26T15:50:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,19.2,0.15,$/MWH,,,0,2.88
T33371222,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13170,2020-01-26T15:50:00,2020-01-26T15:55:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,52.3,0.15,$/MWH,,,0,7.85
T33371223,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13171,2020-01-26T15:55:00,2020-01-26T16:00:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,82.8,0.15,$/MWH,,,0,12.42
T33371224,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13172,2020-01-26T16:00:00,2020-01-26T16:05:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,18.7,0.15,$/MWH,,,0,2.81
T33371225,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13173,2020-01-26T16:05:00,2020-01-26T16:10:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,23.5,0.15,$/MWH,,,0,3.53
T33371226,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13174,2020-01-26T16:10:00,2020-01-26T16:15:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,39.9,0.09,$/MWH,,,0,3.59
T33371227,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13175,2020-01-26T16:15:00,2020-01-26T16:20:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,39.6,0.01,$/MWH,,,0,0.4
T33371228,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13176,2020-01-26T16:20:00,2020-01-26T16:25:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,2.2,0.01,$/MWH,,,0,0.02
T33371229,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13177,2020-01-26T16:25:00,2020-01-26T16:30:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,3.8,0.09,$/MWH,,,0,0.34
T33371230,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13178,2020-01-26T16:30:00,2020-01-26T16:35:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,23.3,0.25,$/MWH,,,0,5.83
T33371231,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13179,2020-01-26T16:35:00,2020-01-26T16:40:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.3,0.25,$/MWH,,,0,0.08
T33371232,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13180,2020-01-26T16:40:00,2020-01-26T16:45:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,5.7,0.04,$/MWH,,,0,0.23
T33371233,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13181,2020-01-26T16:45:00,2020-01-26T16:50:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,34,0.04,$/MWH,,,0,1.36
T33371234,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13182,2020-01-26T16:55:00,2020-01-26T17:00:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.4,0.25,$/MWH,,,0,0.35
T33371235,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13183,2020-01-26T17:00:00,2020-01-26T17:05:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.8,0.01,$/MWH,,,0,0.02
T33371236,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13184,2020-01-26T17:05:00,2020-01-26T17:10:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,31.6,0.25,$/MWH,,,0,7.9
T33371237,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13185,2020-01-26T17:10:00,2020-01-26T17:15:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,21.8,0.25,$/MWH,,,0,5.45
T33371238,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13186,2020-01-26T17:15:00,2020-01-26T17:20:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,4.2,0.25,$/MWH,,,0,1.05
T33371239,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13187,2020-01-26T17:20:00,2020-01-26T17:25:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,6.7,0.09,$/MWH,,,0,0.6
T33371240,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13188,2020-01-26T17:30:00,2020-01-26T17:35:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,15.9,0.09,$/MWH,,,0,1.43
T33371241,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13189,2020-01-26T17:35:00,2020-01-26T17:40:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.6,0.09,$/MWH,,,0,0.05
T33371242,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13190,2020-01-26T17:40:00,2020-01-26T17:45:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,49.1,0.01,$/MWH,,,0,0.49
T33371243,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13191,2020-01-26T17:45:00,2020-01-26T17:50:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,35.2,0.01,$/MWH,,,0,0.35
T33371244,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13192,2020-01-26T17:55:00,2020-01-26T18:00:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5,0.04,$/MWH,,,0,0.02
T33371245,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13193,2020-01-26T18:00:00,2020-01-26T18:05:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.6,0.01,$/MWH,,,0,0.02
